,id,owner_name,owner_is_human,owner_result,is_army,is_building,is_worker,started_at,finished_at,died_at
Neeb60817409,60817409,Neeb,True,Win,False,False,False,0,0,NA
Neeb61079553,61079553,Neeb,True,Win,False,False,False,0,0,NA
Neeb61341697,61341697,Neeb,True,Win,False,False,False,0,0,NA
Neeb61603841,61603841,Neeb,True,Win,False,False,False,0,0,NA
Neeb61865985,61865985,Neeb,True,Win,False,False,False,0,0,NA
Neeb62128129,62128129,Neeb,True,Win,False,False,False,0,0,NA
Neeb62652418,62652418,Neeb,True,Win,False,True,False,417,817,NA
Neeb64487426,64487426,Neeb,True,Win,True,False,False,8668,8749,9483
Neeb64749571,64749571,Neeb,True,Win,True,False,False,6051,6132,NA
Neeb66584578,66584578,Neeb,True,Win,False,False,True,4312,4312,NA
Neeb66846721,66846721,Neeb,True,Win,False,True,False,0,0,NA
Neeb67108865,67108865,Neeb,True,Win,False,False,True,0,0,NA
Neeb67371009,67371009,Neeb,True,Win,False,False,True,0,0,NA
Neeb67633153,67633153,Neeb,True,Win,False,False,True,0,0,NA
Neeb67895297,67895297,Neeb,True,Win,False,False,True,0,0,NA
Neeb68157441,68157441,Neeb,True,Win,False,False,True,0,0,NA
Neeb68419585,68419585,Neeb,True,Win,False,False,True,0,0,NA
Neeb68681729,68681729,Neeb,True,Win,False,False,True,0,0,NA
Neeb68943873,68943873,Neeb,True,Win,False,False,True,0,0,NA
Neeb69206017,69206017,Neeb,True,Win,False,False,True,0,0,NA
Neeb69468161,69468161,Neeb,True,Win,False,False,True,0,0,NA
Neeb69730305,69730305,Neeb,True,Win,False,False,True,0,0,NA
Neeb69992449,69992449,Neeb,True,Win,False,False,True,0,0,NA
Neeb70516737,70516737,Neeb,True,Win,False,False,True,284,284,NA
Neeb71041026,71041026,Neeb,True,Win,False,True,False,980,2020,NA
Neeb71303169,71303169,Neeb,True,Win,False,False,True,555,555,NA
Neeb71827457,71827457,Neeb,True,Win,False,True,False,775,1255,NA
Neeb72089601,72089601,Neeb,True,Win,False,False,True,826,826,NA
Neeb72351747,72351747,Neeb,True,Win,False,False,False,3371,3371,3531
Neeb72876033,72876033,Neeb,True,Win,False,False,True,1038,1038,NA
Neeb73400321,73400321,Neeb,True,Win,False,False,True,1224,1224,NA
Neeb73924609,73924609,Neeb,True,Win,False,False,True,1424,1424,NA
Neeb74186755,74186755,Neeb,True,Win,False,True,False,2490,2890,NA
Neeb74973185,74973185,Neeb,True,Win,False,False,True,1695,1695,NA
Neeb75235330,75235330,Neeb,True,Win,False,True,False,2084,2884,NA
Neeb75497473,75497473,Neeb,True,Win,False,True,False,1877,3477,NA
Neeb75759618,75759618,Neeb,True,Win,False,True,False,2279,2759,NA
Neeb76021761,76021761,Neeb,True,Win,False,False,True,1966,1966,NA
Neeb76808193,76808193,Neeb,True,Win,False,False,True,2415,2415,NA
Neeb77070341,77070341,Neeb,True,Win,True,False,False,6651,6732,7938
Neeb77070351,77070351,Neeb,True,Win,True,False,False,8166,8247,8604
Neeb77856769,77856769,Neeb,True,Win,False,False,True,2686,2686,NA
Neeb78381057,78381057,Neeb,True,Win,False,False,True,2957,2957,NA
Neeb78643202,78643202,Neeb,True,Win,True,False,False,9107,9188,NA
Neeb79167489,79167489,Neeb,True,Win,False,True,False,3165,4125,NA
Neeb79429633,79429633,Neeb,True,Win,False,False,True,3228,3228,NA
Neeb79953921,79953921,Neeb,True,Win,True,False,False,3345,3345,NA
Neeb80216066,80216066,Neeb,True,Win,True,False,False,6651,6732,8126
Neeb80740362,80740362,Neeb,True,Win,True,False,False,8469,8550,NA
Neeb81002497,81002497,Neeb,True,Win,False,False,True,3499,3499,NA
Neeb81526786,81526786,Neeb,True,Win,False,False,True,4071,4071,NA
Neeb81788929,81788929,Neeb,True,Win,False,False,False,3644,3644,3804
Neeb81788930,81788930,Neeb,True,Win,False,False,True,3846,3846,NA
Neeb82051073,82051073,Neeb,True,Win,False,False,True,3665,3665,NA
Neeb82575361,82575361,Neeb,True,Win,False,False,True,3770,3770,NA
Neeb82837505,82837505,Neeb,True,Win,True,False,False,3880,3880,5995
Neeb82837510,82837510,Neeb,True,Win,True,False,False,9108,9189,NA
Neeb83361796,83361796,Neeb,True,Win,False,False,True,4041,4041,NA
Neeb83623938,83623938,Neeb,True,Win,False,False,False,4419,4419,4579
Neeb84672516,84672516,Neeb,True,Win,False,False,False,5138,5138,5272
Neeb84672529,84672529,Neeb,True,Win,True,False,False,8168,8249,9085
Neeb85983234,85983234,Neeb,True,Win,False,True,False,4266,4666,NA
Neeb86507521,86507521,Neeb,True,Win,False,False,True,4342,4342,NA
Neeb86769669,86769669,Neeb,True,Win,False,False,False,5877,5877,6037
Neeb87031810,87031810,Neeb,True,Win,True,False,False,7709,7790,8017
Neeb87293953,87293953,Neeb,True,Win,True,False,False,4402,4402,4946
Neeb87293973,87293973,Neeb,True,Win,True,False,False,8622,8703,NA
Neeb87818241,87818241,Neeb,True,Win,False,False,False,4419,4419,4579
Neeb88080387,88080387,Neeb,True,Win,True,False,False,9206,9287,NA
Neeb88342529,88342529,Neeb,True,Win,False,True,False,4440,5480,NA
Neeb89128963,89128963,Neeb,True,Win,True,False,False,7714,7795,8691
Neeb89391105,89391105,Neeb,True,Win,False,True,False,4666,5466,NA
Neeb90439681,90439681,Neeb,True,Win,False,True,False,4783,5823,NA
Neeb90701827,90701827,Neeb,True,Win,False,False,False,4830,4830,4990
Neeb90963969,90963969,Neeb,True,Win,False,False,False,4830,4830,4948
Neeb90963970,90963970,Neeb,True,Win,True,False,False,4960,4960,7663
Neeb90963972,90963972,Neeb,True,Win,True,False,False,7708,7789,8433
Neeb91226123,91226123,Neeb,True,Win,True,False,False,8620,8701,NA
Neeb92012551,92012551,Neeb,True,Win,True,False,False,9308,9389,NA
Neeb92536833,92536833,Neeb,True,Win,False,True,False,5160,6200,NA
Neeb93061123,93061123,Neeb,True,Win,True,False,False,7703,7784,7986
Neeb93847555,93847555,Neeb,True,Win,False,True,False,5372,6412,NA
Neeb94371842,94371842,Neeb,True,Win,False,True,False,5337,6377,NA
Neeb94896130,94896130,Neeb,True,Win,False,True,False,6709,7109,NA
Neeb95682562,95682562,Neeb,True,Win,False,True,False,5615,6655,NA
Neeb95944709,95944709,Neeb,True,Win,True,False,False,6657,6738,7920
Neeb96206850,96206850,Neeb,True,Win,False,True,False,5662,6702,NA
Neeb96468993,96468993,Neeb,True,Win,False,True,False,5705,6745,NA
Neeb96731138,96731138,Neeb,True,Win,True,False,False,6042,6123,NA
Neeb97779724,97779724,Neeb,True,Win,True,False,False,7703,7784,8266
Neeb97779730,97779730,Neeb,True,Win,True,False,False,8622,8703,NA
Neeb98828293,98828293,Neeb,True,Win,True,False,False,9113,9194,NA
Neeb99090435,99090435,Neeb,True,Win,False,False,True,6467,6467,NA
Neeb99352581,99352581,Neeb,True,Win,False,True,False,5953,NA,6265
JinairRogue10,10,JinairRogue,True,Loss,True,False,False,15107,15107,15613
JinairRogue100139009,100139009,JinairRogue,True,Loss,False,False,False,7025,7025,7706
JinairRogue100139010,100139010,JinairRogue,True,Loss,False,False,False,7708,7708,8039
JinairRogue100139011,100139011,JinairRogue,True,Loss,False,False,True,8043,8043,13165
JinairRogue100401153,100401153,JinairRogue,True,Loss,True,False,False,7025,7025,15113
JinairRogue100401163,100401163,JinairRogue,True,Loss,True,False,False,21009,21009,21128
JinairRogue100401164,100401164,JinairRogue,True,Loss,True,False,False,21352,21352,22288
JinairRogue100401167,100401167,JinairRogue,True,Loss,False,False,False,22475,22475,23076
JinairRogue100401168,100401168,JinairRogue,True,Loss,False,False,False,23172,23172,24281
JinairRogue100401169,100401169,JinairRogue,True,Loss,True,False,False,24286,24286,24500
JinairRogue100663297,100663297,JinairRogue,True,Loss,True,False,False,7025,7025,15114
JinairRogue100663306,100663306,JinairRogue,True,Loss,True,False,False,16036,16036,16781
JinairRogue100663307,100663307,JinairRogue,True,Loss,True,False,False,16783,16783,17055
JinairRogue100663310,100663310,JinairRogue,True,Loss,False,False,False,17099,17099,17545
JinairRogue100663311,100663311,JinairRogue,True,Loss,False,False,False,17547,17547,18247
JinairRogue100663313,100663313,JinairRogue,True,Loss,True,False,False,21467,21467,23965
JinairRogue100925441,100925441,JinairRogue,True,Loss,True,False,False,7172,7172,NA
JinairRogue101187591,101187591,JinairRogue,True,Loss,True,False,False,7387,7387,15773
JinairRogue101187592,101187592,JinairRogue,True,Loss,False,False,False,15795,15795,16241
JinairRogue101187593,101187593,JinairRogue,True,Loss,True,False,False,16245,16245,16783
JinairRogue101449730,101449730,JinairRogue,True,Loss,False,False,False,17544,17544,18610
JinairRogue101711873,101711873,JinairRogue,True,Loss,True,False,False,7381,7381,14084
JinairRogue101711877,101711877,JinairRogue,True,Loss,False,False,False,14114,14114,14621
JinairRogue101711878,101711878,JinairRogue,True,Loss,True,False,False,14623,14623,15114
JinairRogue101711879,101711879,JinairRogue,True,Loss,True,False,False,15116,15116,15544
JinairRogue101974043,101974043,JinairRogue,True,Loss,True,False,False,15688,15688,16784
JinairRogue101974053,101974053,JinairRogue,True,Loss,True,False,False,19036,19036,19991
JinairRogue101974055,101974055,JinairRogue,True,Loss,False,False,False,20023,20023,20900
JinairRogue101974058,101974058,JinairRogue,True,Loss,True,False,False,20999,20999,23935
JinairRogue101974062,101974062,JinairRogue,True,Loss,True,False,False,24065,24065,NA
JinairRogue102236161,102236161,JinairRogue,True,Loss,True,False,False,7388,7388,14074
JinairRogue102236165,102236165,JinairRogue,True,Loss,False,False,False,14287,14287,15699
JinairRogue102236166,102236166,JinairRogue,True,Loss,True,False,False,15701,15701,15972
JinairRogue102236167,102236167,JinairRogue,True,Loss,True,False,False,16033,16033,16788
JinairRogue102498306,102498306,JinairRogue,True,Loss,False,False,False,7536,7536,7905
JinairRogue102498307,102498307,JinairRogue,True,Loss,False,False,True,7908,7908,23695
JinairRogue102760450,102760450,JinairRogue,True,Loss,False,True,False,7523,7763,NA
JinairRogue103022593,103022593,JinairRogue,True,Loss,False,False,False,7566,7566,7908
JinairRogue103022601,103022601,JinairRogue,True,Loss,True,False,False,21176,21176,22248
JinairRogue103022602,103022602,JinairRogue,True,Loss,True,False,False,22724,22724,23660
JinairRogue103022603,103022603,JinairRogue,True,Loss,True,False,False,23662,23662,23895
JinairRogue103022604,103022604,JinairRogue,True,Loss,True,False,False,24074,24074,24147
JinairRogue104071170,104071170,JinairRogue,True,Loss,True,False,False,7590,7590,NA
JinairRogue104333313,104333313,JinairRogue,True,Loss,False,False,False,7591,7591,8043
JinairRogue104333314,104333314,JinairRogue,True,Loss,False,False,True,8045,8045,NA
JinairRogue104595463,104595463,JinairRogue,True,Loss,True,False,False,12399,12399,12935
JinairRogue104595490,104595490,JinairRogue,True,Loss,True,False,False,14624,14624,15116
JinairRogue104595492,104595492,JinairRogue,True,Loss,False,False,False,20854,20854,21349
JinairRogue104595493,104595493,JinairRogue,True,Loss,True,False,False,21351,21351,22249
JinairRogue104595494,104595494,JinairRogue,True,Loss,True,False,False,22724,22724,23662
JinairRogue104857617,104857617,JinairRogue,True,Loss,True,False,False,11381,11381,12255
JinairRogue104857619,104857619,JinairRogue,True,Loss,True,False,False,12264,12264,13978
JinairRogue104857622,104857622,JinairRogue,True,Loss,True,False,False,14428,14428,15117
JinairRogue104857623,104857623,JinairRogue,True,Loss,True,False,False,15120,15120,15360
JinairRogue104857634,104857634,JinairRogue,True,Loss,True,False,False,15522,15522,16610
JinairRogue104857635,104857635,JinairRogue,True,Loss,True,False,False,16617,16617,16911
JinairRogue104857636,104857636,JinairRogue,True,Loss,True,False,False,19737,19737,20289
JinairRogue104857638,104857638,JinairRogue,True,Loss,True,False,False,20388,20388,20702
JinairRogue105119746,105119746,JinairRogue,True,Loss,False,False,False,7680,7680,8045
JinairRogue105119747,105119747,JinairRogue,True,Loss,False,False,False,8054,8054,8374
JinairRogue105119748,105119748,JinairRogue,True,Loss,False,False,True,8377,8377,NA
JinairRogue105381891,105381891,JinairRogue,True,Loss,False,True,False,7737,8217,NA
JinairRogue105644033,105644033,JinairRogue,True,Loss,False,False,False,7684,7684,8114
JinairRogue105644034,105644034,JinairRogue,True,Loss,False,False,False,8185,8185,9002
JinairRogue105644045,105644045,JinairRogue,True,Loss,True,False,False,9262,9262,NA
JinairRogue106168321,106168321,JinairRogue,True,Loss,False,False,False,7688,7688,8115
JinairRogue106430466,106430466,JinairRogue,True,Loss,False,True,False,7720,8200,NA
JinairRogue106692609,106692609,JinairRogue,True,Loss,False,False,True,7701,7701,23587
JinairRogue106954753,106954753,JinairRogue,True,Loss,False,False,False,7704,7704,8377
JinairRogue106954754,106954754,JinairRogue,True,Loss,False,False,True,8380,8380,NA
JinairRogue107216902,107216902,JinairRogue,True,Loss,False,False,True,7899,7899,11353
JinairRogue107216915,107216915,JinairRogue,True,Loss,True,False,False,17166,17166,17729
JinairRogue107216916,107216916,JinairRogue,True,Loss,True,False,False,17755,17755,19673
JinairRogue107216919,107216919,JinairRogue,True,Loss,True,False,False,19734,19734,20289
JinairRogue107479041,107479041,JinairRogue,True,Loss,False,False,False,7712,7712,8380
JinairRogue107479042,107479042,JinairRogue,True,Loss,False,False,True,8383,8383,NA
JinairRogue107741187,107741187,JinairRogue,True,Loss,True,False,False,7770,7770,15847
JinairRogue107741191,107741191,JinairRogue,True,Loss,False,False,False,16057,16057,16472
JinairRogue107741192,107741192,JinairRogue,True,Loss,True,False,False,16478,16478,16963
JinairRogue107741196,107741196,JinairRogue,True,Loss,False,True,False,17345,17616,NA
JinairRogue108003333,108003333,JinairRogue,True,Loss,True,False,False,12936,12936,13902
JinairRogue108003345,108003345,JinairRogue,True,Loss,True,False,False,14071,14071,15432
JinairRogue108003356,108003356,JinairRogue,True,Loss,False,False,False,15880,15880,16382
JinairRogue108003357,108003357,JinairRogue,True,Loss,True,False,False,16384,16384,16825
JinairRogue108003359,108003359,JinairRogue,True,Loss,True,False,False,19738,19738,20289
JinairRogue108003362,108003362,JinairRogue,True,Loss,True,False,False,20393,20393,20732
JinairRogue108265475,108265475,JinairRogue,True,Loss,False,False,False,7861,7861,8377
JinairRogue108265476,108265476,JinairRogue,True,Loss,True,False,False,8380,8380,14100
JinairRogue108265488,108265488,JinairRogue,True,Loss,True,False,False,21349,21349,22261
JinairRogue108265492,108265492,JinairRogue,True,Loss,False,False,False,22467,22467,23395
JinairRogue108265493,108265493,JinairRogue,True,Loss,True,False,False,23397,23397,23559
JinairRogue108527617,108527617,JinairRogue,True,Loss,False,False,False,7814,7814,8380
JinairRogue108527619,108527619,JinairRogue,True,Loss,False,False,False,8796,8796,9240
JinairRogue108527620,108527620,JinairRogue,True,Loss,True,False,False,9242,9242,17074
JinairRogue108527625,108527625,JinairRogue,True,Loss,True,False,False,19325,19325,20554
JinairRogue108527628,108527628,JinairRogue,True,Loss,False,False,False,22889,22889,23396
JinairRogue108527629,108527629,JinairRogue,True,Loss,True,False,False,23400,23400,23606
JinairRogue108789761,108789761,JinairRogue,True,Loss,False,False,False,7830,7830,8383
JinairRogue108789762,108789762,JinairRogue,True,Loss,False,False,True,8386,8386,23480
JinairRogue108789763,108789763,JinairRogue,True,Loss,False,False,False,23530,23530,24286
JinairRogue108789764,108789764,JinairRogue,True,Loss,True,False,False,24288,24288,24518
JinairRogue109314050,109314050,JinairRogue,True,Loss,False,False,True,8036,8036,NA
JinairRogue109576193,109576193,JinairRogue,True,Loss,False,False,False,8082,8082,8386
JinairRogue109576197,109576197,JinairRogue,True,Loss,False,False,False,18181,18181,18611
JinairRogue109576198,109576198,JinairRogue,True,Loss,True,False,False,18613,18613,19090
JinairRogue109576202,109576202,JinairRogue,True,Loss,False,False,False,19183,19183,19733
JinairRogue109576203,109576203,JinairRogue,True,Loss,True,False,False,19735,19735,20662
JinairRogue109576205,109576205,JinairRogue,True,Loss,True,False,False,22734,22734,23662
JinairRogue109838337,109838337,JinairRogue,True,Loss,False,False,True,8114,8114,NA
JinairRogue11,11,JinairRogue,True,Loss,True,False,False,15699,15699,16369
JinairRogue110100481,110100481,JinairRogue,True,Loss,False,False,True,8115,8115,NA
JinairRogue11010054,11010054,JinairRogue,True,Loss,True,False,False,16023,16023,16614
JinairRogue11010058,11010058,JinairRogue,True,Loss,True,False,False,16638,16638,17802
JinairRogue11010059,11010059,JinairRogue,True,Loss,True,False,False,17864,17864,18880
JinairRogue11010060,11010060,JinairRogue,True,Loss,True,False,False,19030,19030,20484
JinairRogue110624769,110624769,JinairRogue,True,Loss,False,True,False,8200,9800,NA
JinairRogue111149057,111149057,JinairRogue,True,Loss,False,False,False,8294,8294,9008
JinairRogue111149059,111149059,JinairRogue,True,Loss,False,False,False,9134,9134,9537
JinairRogue111149060,111149060,JinairRogue,True,Loss,False,False,True,9540,9540,9808
JinairRogue111149064,111149064,JinairRogue,True,Loss,False,False,False,17601,17601,18611
JinairRogue111149065,111149065,JinairRogue,True,Loss,True,False,False,18613,18613,19312
JinairRogue111149067,111149067,JinairRogue,True,Loss,False,False,False,19327,19327,20049
JinairRogue111149068,111149068,JinairRogue,True,Loss,True,False,False,20055,20055,20536
JinairRogue111149069,111149069,JinairRogue,True,Loss,False,False,False,23252,23252,24287
JinairRogue111149070,111149070,JinairRogue,True,Loss,True,False,False,24290,24290,24370
JinairRogue111149072,111149072,JinairRogue,True,Loss,True,False,False,24381,24381,NA
JinairRogue111411202,111411202,JinairRogue,True,Loss,False,False,False,11557,11557,12020
JinairRogue111411203,111411203,JinairRogue,True,Loss,True,False,False,12024,12024,12936
JinairRogue111411204,111411204,JinairRogue,True,Loss,True,False,False,12939,12939,13955
JinairRogue111411207,111411207,JinairRogue,True,Loss,True,False,False,14617,14617,15117
JinairRogue111673345,111673345,JinairRogue,True,Loss,False,False,False,8311,8311,9009
